"","label","MAG","domain","phylum","class","order","family","genus","species","lowest","mag_length","completeness","log2FoldChange_diet","padj_diet","baseMean_diet","log2FoldChange_devstage","padj_devstage","baseMean_devstage","significant_diet","significant_devstage","direction_diet","direction_devstage","diet","dev_stage","metaT_diet","metaT_devstage"
"609","D300053:bin_000030","MAG092","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp945868435","s__Agathobacter sp945868435",2759211,0.999834010519674,NA,NA,NA,NA,NA,NA,"","","","","control","control",102.57179413118,102.57179413118
"610","D300061:bin_000005","MAG133","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pararoseburia",NA,"g__Pararoseburia (1)",2279959,0.999797364777174,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",124.245497428348,52.4614911793651
"611","D300061:bin_000005","MAG133","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pararoseburia",NA,"g__Pararoseburia (1)",2279959,0.999797364777174,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",124.245497428348,71.7840062489832
"612","D300061:bin_000005","MAG133","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pararoseburia",NA,"g__Pararoseburia (1)",2279959,0.999797364777174,NA,NA,NA,NA,NA,NA,"","","","","control","control",77.6221118750558,77.6221118750558
"613","TC2_40:bin_000073","MAG248","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter",NA,"g__Agathobacter (2)",2685149,0.993656590379156,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",143.269319811538,53.7242998583602
"614","TC2_40:bin_000073","MAG248","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter",NA,"g__Agathobacter (2)",2685149,0.993656590379156,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",143.269319811538,89.545019953178
"615","TC2_40:bin_000073","MAG248","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter",NA,"g__Agathobacter (2)",2685149,0.993656590379156,NA,NA,NA,NA,NA,NA,"","","","","control","control",75.7595177273083,75.7595177273083
"616","D300065:bin_000008","MAG167","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pararoseburia",NA,"g__Pararoseburia (2)",2121652,0.999865199382368,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",122.30967802881,47.1443077967443
"617","D300065:bin_000008","MAG167","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pararoseburia",NA,"g__Pararoseburia (2)",2121652,0.999865199382368,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",122.30967802881,75.165370232066
"618","D300065:bin_000008","MAG167","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pararoseburia",NA,"g__Pararoseburia (2)",2121652,0.999865199382368,NA,NA,NA,NA,NA,NA,"","","","","control","control",81.4111720150766,81.4111720150766
"619","TC3_40:bin_000060","MAG283","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","s__Roseburia hominis",2948457,0.995555302315754,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",141.409714630559,57.169134375325
"620","TC3_40:bin_000060","MAG283","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","s__Roseburia hominis",2948457,0.995555302315754,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",141.409714630559,84.2405802552338
"621","TC3_40:bin_000060","MAG283","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","s__Roseburia hominis",2948457,0.995555302315754,NA,NA,NA,NA,NA,NA,"","","","","control","control",83.3163945864183,83.3163945864183
"622","D300065:bin_000051","MAG177","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","RUG115","RUG115 sp022766245","s__RUG115 sp022766245",2541084,0.999830387346503,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",142.267637781572,59.2391380766988
"623","D300065:bin_000051","MAG177","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","RUG115","RUG115 sp022766245","s__RUG115 sp022766245",2541084,0.999830387346503,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",142.267637781572,83.0284997048728
"624","D300065:bin_000051","MAG177","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","RUG115","RUG115 sp022766245","s__RUG115 sp022766245",2541084,0.999830387346503,NA,NA,NA,NA,NA,NA,"","","","","control","control",78.6315671765617,78.6315671765617
"625","D300068:bin_000010","MAG185","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (1)",3337783,0.999830426363847,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",167.990561119393,73.6255114581398
"626","D300068:bin_000010","MAG185","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (1)",3337783,0.999830426363847,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",167.990561119393,94.3650496612529
"627","D300068:bin_000010","MAG185","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (1)",3337783,0.999830426363847,NA,NA,NA,NA,NA,NA,"","","","","control","control",89.5180379304912,89.5180379304912
"628","D300063:bin_000028","MAG157","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900317585","s__Agathobacter sp900317585",2636437,0.999881658465573,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",139.895571164412,56.5131350506323
"629","D300063:bin_000028","MAG157","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900317585","s__Agathobacter sp900317585",2636437,0.999881658465573,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",139.895571164412,83.38243611378
"630","D300063:bin_000028","MAG157","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900317585","s__Agathobacter sp900317585",2636437,0.999881658465573,NA,NA,NA,NA,NA,NA,"","","","","control","control",80.8183126809283,80.8183126809283
"631","TC3_40:bin_000115","MAG296","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (2)",3085093,0.963987795505678,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",129.169994713255,47.0287377395616
"632","TC3_40:bin_000115","MAG296","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (2)",3085093,0.963987795505678,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",129.169994713255,82.141256973693
"633","TC3_40:bin_000115","MAG296","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (2)",3085093,0.963987795505678,NA,NA,NA,NA,NA,NA,"","","","","control","control",80.3652850249498,80.3652850249498
"634","TC4_40:bin_000012","MAG342","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp022767075","s__Agathobacter sp022767075",2677657,0.999326650127331,3.66835881834364,0.0463174912387053,51133.7424003139,NA,NA,NA,"*","","AcGGM","","AcGGM","pre-weaning",158.040220926424,68.247868821525
"635","TC4_40:bin_000012","MAG342","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp022767075","s__Agathobacter sp022767075",2677657,0.999326650127331,3.66835881834364,0.0463174912387053,51133.7424003139,NA,NA,NA,"*","","AcGGM","","AcGGM","post-weaning",158.040220926424,89.792352104899
"636","TC4_40:bin_000012","MAG342","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp022767075","s__Agathobacter sp022767075",2677657,0.999326650127331,3.66835881834364,0.0463174912387053,51133.7424003139,NA,NA,NA,"*","","AcGGM","","control","control",82.4328037328184,82.4328037328184
"637","TC4_40:bin_000085","MAG358","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia_A porci","s__Roseburia_A porci",2440363,0.997737221880515,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",119.262235893261,48.6070908941419
"638","TC4_40:bin_000085","MAG358","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia_A porci","s__Roseburia_A porci",2440363,0.997737221880515,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",119.262235893261,70.6551449991188
"639","TC4_40:bin_000085","MAG358","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia_A porci","s__Roseburia_A porci",2440363,0.997737221880515,NA,NA,NA,NA,NA,NA,"","","","","control","control",70.4535632885196,70.4535632885196
"640","D300057:bin_000014","MAG116","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900550545","s__Agathobacter sp900550545",2669163,0.998969714476036,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",137.166413163968,54.8967474056319
"641","D300057:bin_000014","MAG116","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900550545","s__Agathobacter sp900550545",2669163,0.998969714476036,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",137.166413163968,82.2696657583361
"642","D300057:bin_000014","MAG116","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900550545","s__Agathobacter sp900550545",2669163,0.998969714476036,NA,NA,NA,NA,NA,NA,"","","","","control","control",77.9483163005636,77.9483163005636
"643","TC3_40:bin_000120","MAG298","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (3)",3093511,0.996975281484372,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",125.690110415895,52.1991625926035
"644","TC3_40:bin_000120","MAG298","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (3)",3093511,0.996975281484372,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",125.690110415895,73.4909478232919
"645","TC3_40:bin_000120","MAG298","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia (3)",3093511,0.996975281484372,NA,NA,NA,NA,NA,NA,"","","","","control","control",82.4070677732997,82.4070677732997
"646","TC1_40:bin_000087","MAG226","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter faecis","s__Agathobacter faecis",2629039,0.996650867484278,NA,NA,NA,3.83800072890753,0.0222762062597443,7525.94811994719,"","*","","pre-weaning","AcGGM","pre-weaning",137.149047462585,60.6240139114567
"647","TC1_40:bin_000087","MAG226","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter faecis","s__Agathobacter faecis",2629039,0.996650867484278,NA,NA,NA,3.83800072890753,0.0222762062597443,7525.94811994719,"","*","","pre-weaning","AcGGM","post-weaning",137.149047462585,76.5250335511282
"648","TC1_40:bin_000087","MAG226","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter faecis","s__Agathobacter faecis",2629039,0.996650867484278,NA,NA,NA,3.83800072890753,0.0222762062597443,7525.94811994719,"","*","","pre-weaning","control","control",73.6985598750182,73.6985598750182
"649","D300068:bin_000017","MAG188","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022773965","s__W0P33-017 sp022773965",3450163,0.999857687883152,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",167.440641989385,68.1972923947635
"650","D300068:bin_000017","MAG188","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022773965","s__W0P33-017 sp022773965",3450163,0.999857687883152,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",167.440641989385,99.2433495946216
"651","D300068:bin_000017","MAG188","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022773965","s__W0P33-017 sp022773965",3450163,0.999857687883152,NA,NA,NA,NA,NA,NA,"","","","","control","control",108.11339332924,108.11339332924
"652","TC1_40:bin_000101","MAG232","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (2)",2686960,0.99513688331795,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",167.010917554947,66.0455722679488
"653","TC1_40:bin_000101","MAG232","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (2)",2686960,0.99513688331795,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",167.010917554947,100.965345286998
"654","TC1_40:bin_000101","MAG232","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (2)",2686960,0.99513688331795,NA,NA,NA,NA,NA,NA,"","","","","control","control",90.8742388347585,90.8742388347585
"655","D300063:bin_000052","MAG159","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900549895","s__Agathobacter sp900549895",2335417,0.99988224800967,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",133.403504911322,53.7319186404962
"656","D300063:bin_000052","MAG159","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900549895","s__Agathobacter sp900549895",2335417,0.99988224800967,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",133.403504911322,79.6715862708263
"657","D300063:bin_000052","MAG159","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900549895","s__Agathobacter sp900549895",2335417,0.99988224800967,NA,NA,NA,NA,NA,NA,"","","","","control","control",75.3263261166351,75.3263261166351
"658","D300059:bin_000021","MAG126","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022768825","s__W0P33-017 sp022768825",2795021,0.999661183225457,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",171.03517979912,66.2468585694595
"659","D300059:bin_000021","MAG126","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022768825","s__W0P33-017 sp022768825",2795021,0.999661183225457,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",171.03517979912,104.788321229661
"660","D300059:bin_000021","MAG126","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022768825","s__W0P33-017 sp022768825",2795021,0.999661183225457,NA,NA,NA,NA,NA,NA,"","","","","control","control",99.9200234409957,99.9200234409957
"661","D300068:bin_000074","MAG204","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (1)",3079855,0.999545433145392,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",150.61338562086,59.232578158539
"662","D300068:bin_000074","MAG204","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (1)",3079855,0.999545433145392,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",150.61338562086,91.3808074623215
"663","D300068:bin_000074","MAG204","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (1)",3079855,0.999545433145392,NA,NA,NA,NA,NA,NA,"","","","","control","control",93.324012413699,93.324012413699
"664","TC4_40:bin_000170","MAG373","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (5)",4592007,0.983129816657509,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",155.3014109674,62.3798519151948
"665","TC4_40:bin_000170","MAG373","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (5)",4592007,0.983129816657509,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",155.3014109674,92.9215590522048
"666","TC4_40:bin_000170","MAG373","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (5)",4592007,0.983129816657509,NA,NA,NA,NA,NA,NA,"","","","","control","control",99.1044075230685,99.1044075230685
"667","TC3_40:bin_000246","MAG332","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (4)",3203748,0.967462796699366,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",151.649354652716,57.2652509914457
"668","TC3_40:bin_000246","MAG332","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (4)",3203748,0.967462796699366,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",151.649354652716,94.3841036612706
"669","TC3_40:bin_000246","MAG332","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (4)",3203748,0.967462796699366,NA,NA,NA,NA,NA,NA,"","","","","control","control",102.644191181365,102.644191181365
"670","TC2_40:bin_000158","MAG262","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (3)",3250563,0.986188854053898,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",152.090187891878,60.3264990200527
"671","TC2_40:bin_000158","MAG262","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (3)",3250563,0.986188854053898,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",152.090187891878,91.7636888718249
"672","TC2_40:bin_000158","MAG262","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017 (3)",3250563,0.986188854053898,NA,NA,NA,NA,NA,NA,"","","","","control","control",90.7908183801239,90.7908183801239
"673","D300068:bin_000064","MAG203","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (3)",2873912,0.999315219115965,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",133.318148714063,53.3265971976255
"674","D300068:bin_000064","MAG203","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (3)",2873912,0.999315219115965,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",133.318148714063,79.9915515164376
"675","D300068:bin_000064","MAG203","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (3)",2873912,0.999315219115965,NA,NA,NA,NA,NA,NA,"","","","","control","control",76.7375445956304,76.7375445956304
"676","D300044:bin_000029","MAG041","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (1)",2585956,0.999313986780904,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",146.250534616955,61.3016313217898
"677","D300044:bin_000029","MAG041","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (1)",2585956,0.999313986780904,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",146.250534616955,84.9489032951655
"678","D300044:bin_000029","MAG041","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (1)",2585956,0.999313986780904,NA,NA,NA,NA,NA,NA,"","","","","control","control",75.9685103414595,75.9685103414595
"679","D300065:bin_000016","MAG170","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor sp022769665","s__Acetatifactor sp022769665",2912370,0.999850637109983,-3.48865321068446,0.0231144337423686,47819.7896555237,NA,NA,NA,"*","","control","","AcGGM","pre-weaning",147.093210791249,59.6719673775573
"680","D300065:bin_000016","MAG170","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor sp022769665","s__Acetatifactor sp022769665",2912370,0.999850637109983,-3.48865321068446,0.0231144337423686,47819.7896555237,NA,NA,NA,"*","","control","","AcGGM","post-weaning",147.093210791249,87.4212434136917
"681","D300065:bin_000016","MAG170","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor sp022769665","s__Acetatifactor sp022769665",2912370,0.999850637109983,-3.48865321068446,0.0231144337423686,47819.7896555237,NA,NA,NA,"*","","control","","control","control",97.5025139015528,97.5025139015528
"682","TC3_40:bin_000183","MAG315","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor",NA,"g__Acetatifactor (1)",3208093,0.984379816919273,-4.17321657433029,0.00547783652951877,15236.3634102284,NA,NA,NA,"*","","control","","AcGGM","pre-weaning",129.646670809089,52.810029524468
"683","TC3_40:bin_000183","MAG315","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor",NA,"g__Acetatifactor (1)",3208093,0.984379816919273,-4.17321657433029,0.00547783652951877,15236.3634102284,NA,NA,NA,"*","","control","","AcGGM","post-weaning",129.646670809089,76.8366412846205
"684","TC3_40:bin_000183","MAG315","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor",NA,"g__Acetatifactor (1)",3208093,0.984379816919273,-4.17321657433029,0.00547783652951877,15236.3634102284,NA,NA,NA,"*","","control","","control","control",89.2677828122993,89.2677828122993
"685","TC3_40:bin_000188","MAG318","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor sp016303085","s__Acetatifactor sp016303085",2564579,0.979352166573929,-6.32922646471263,6.53150564762865e-06,3801.45906523328,NA,NA,NA,"*","","control","","AcGGM","pre-weaning",101.510421588833,40.6187782754315
"686","TC3_40:bin_000188","MAG318","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor sp016303085","s__Acetatifactor sp016303085",2564579,0.979352166573929,-6.32922646471263,6.53150564762865e-06,3801.45906523328,NA,NA,NA,"*","","control","","AcGGM","post-weaning",101.510421588833,60.8916433134012
"687","TC3_40:bin_000188","MAG318","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor sp016303085","s__Acetatifactor sp016303085",2564579,0.979352166573929,-6.32922646471263,6.53150564762865e-06,3801.45906523328,NA,NA,NA,"*","","control","","control","control",82.3182741559374,82.3182741559374
"688","D300057:bin_000011","MAG115","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (2)",4466320,0.999479213312078,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",154.229894375055,59.0890134458165
"689","D300057:bin_000011","MAG115","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (2)",4466320,0.999479213312078,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",154.229894375055,95.140880929239
"690","D300057:bin_000011","MAG115","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1 (2)",4466320,0.999479213312078,NA,NA,NA,NA,NA,NA,"","","","","control","control",89.0826328720215,89.0826328720215
"691","TC2_40:bin_000105","MAG254","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1","COE1 sp022788085","s__COE1 sp022788085",3140434,0.96266216707627,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",144.630295569364,53.321896988984
"692","TC2_40:bin_000105","MAG254","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1","COE1 sp022788085","s__COE1 sp022788085",3140434,0.96266216707627,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",144.630295569364,91.3083985803802
"693","TC2_40:bin_000105","MAG254","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1","COE1 sp022788085","s__COE1 sp022788085",3140434,0.96266216707627,NA,NA,NA,NA,NA,NA,"","","","","control","control",93.3895151751074,93.3895151751074
"694","D300061:bin_000028","MAG140","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor intestinalis","s__Acetatifactor intestinalis",2716535,0.99996907825594,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",158.927645457736,68.3210788362134
"695","D300061:bin_000028","MAG140","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor intestinalis","s__Acetatifactor intestinalis",2716535,0.99996907825594,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",158.927645457736,90.6065666215223
"696","D300061:bin_000028","MAG140","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor intestinalis","s__Acetatifactor intestinalis",2716535,0.99996907825594,NA,NA,NA,NA,NA,NA,"","","","","control","control",91.1441038864434,91.1441038864434
"697","TC4_40:bin_000137","MAG369","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01 (2)",3300784,0.991217844003122,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",143.970774761954,61.5697040963804
"698","TC4_40:bin_000137","MAG369","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01 (2)",3300784,0.991217844003122,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",143.970774761954,82.4010706655736
"699","TC4_40:bin_000137","MAG369","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01 (2)",3300784,0.991217844003122,NA,NA,NA,NA,NA,NA,"","","","","control","control",81.637273183838,81.637273183838
"700","D300046:bin_000013","MAG050","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01 (1)",3573559,0.999169735269517,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",150.696310486433,61.8229065374245
"701","D300046:bin_000013","MAG050","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01 (1)",3573559,0.999169735269517,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",150.696310486433,88.873403949008
"702","D300046:bin_000013","MAG050","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01 (1)",3573559,0.999169735269517,NA,NA,NA,NA,NA,NA,"","","","","control","control",86.4302429819375,86.4302429819375
"703","D300042:bin_000007","MAG028","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","s__Fusicatenibacter saccharivorans",2890061,0.999687549847564,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",164.371811752436,65.0340114399212
